Labels,1e lifetime,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,49.987793,
Step,0.012207031,
Fixed/Offset, ,
XAxis,Time(ns),
YAxis,Counts,

33.203125,1.25000000E+2,
33.215332,1.35000000E+2,
33.227539,1.16000000E+2,
33.239746,1.16000000E+2,
33.251953,1.21000000E+2,
33.264160,1.43000000E+2,
33.276367,1.47000000E+2,
33.288574,1.33000000E+2,
33.300781,1.43000000E+2,
33.312988,1.27000000E+2,
33.32520,1.45000000E+2,
33.33740,1.36000000E+2,
33.349609,1.38000000E+2,
33.361816,1.35000000E+2,
33.374023,1.25000000E+2,
33.386230,1.40000000E+2,
33.398438,1.41000000E+2,
33.410645,1.42000000E+2,
33.422852,1.42000000E+2,
33.435059,1.18000000E+2,
33.447266,1.36000000E+2,
33.459473,1.22000000E+2,
33.471680,1.45000000E+2,
33.483887,1.24000000E+2,
33.496094,1.32000000E+2,
33.50830,1.42000000E+2,
33.520508,1.42000000E+2,
33.532715,1.49000000E+2,
33.544922,1.26000000E+2,
33.557129,1.36000000E+2,
33.569336,1.28000000E+2,
33.581543,1.32000000E+2,
33.593750,1.25000000E+2,
33.605957,1.33000000E+2,
33.618164,1.26000000E+2,
33.630371,1.24000000E+2,
33.642578,1.37000000E+2,
33.654785,1.48000000E+2,
33.666992,1.38000000E+2,
33.67920,1.40000000E+2,
33.691406,1.26000000E+2,
33.703613,1.30000000E+2,
33.715820,1.35000000E+2,
33.728027,1.33000000E+2,
33.740234,1.31000000E+2,
33.752441,1.24000000E+2,
33.764648,1.31000000E+2,
33.776855,1.27000000E+2,
33.789063,1.31000000E+2,
33.801270,1.34000000E+2,
33.813477,1.20000000E+2,
33.825684,1.25000000E+2,
33.837891,1.11000000E+2,
33.85010,1.29000000E+2,
33.86230,1.41000000E+2,
33.874512,1.28000000E+2,
33.886719,1.34000000E+2,
33.898926,1.34000000E+2,
33.911133,1.09000000E+2,
33.923340,1.25000000E+2,
33.935547,1.22000000E+2,
33.947754,1.18000000E+2,
33.959961,1.36000000E+2,
33.972168,1.41000000E+2,
33.984375,1.41000000E+2,
33.996582,1.39000000E+2,
34.008789,1.28000000E+2,
34.0210,1.11000000E+2,
34.03320,1.56000000E+2,
34.045410,1.19000000E+2,
34.057617,1.06000000E+2,
34.069824,1.23000000E+2,
34.082031,1.24000000E+2,
34.094238,1.13000000E+2,
34.106445,1.29000000E+2,
34.118652,1.35000000E+2,
34.130859,1.32000000E+2,
34.143066,1.27000000E+2,
34.155273,1.30000000E+2,
34.167480,1.37000000E+2,
34.179688,1.29000000E+2,
34.191895,1.38000000E+2,
34.20410,1.35000000E+2,
34.216309,1.37000000E+2,
34.228516,1.20000000E+2,
34.240723,1.53000000E+2,
34.252930,1.44000000E+2,
34.265137,1.21000000E+2,
34.277344,1.46000000E+2,
34.289551,1.21000000E+2,
34.301758,1.15000000E+2,
34.313965,1.45000000E+2,
34.326172,1.24000000E+2,
34.338379,1.13000000E+2,
34.350586,1.13000000E+2,
34.362793,1.34000000E+2,
34.3750,1.20000000E+2,
34.387207,1.34000000E+2,
34.399414,1.31000000E+2,
34.411621,1.32000000E+2,
34.423828,1.26000000E+2,
34.436035,1.28000000E+2,
34.448242,1.24000000E+2,
34.460449,1.17000000E+2,
34.472656,1.22000000E+2,
34.484863,1.30000000E+2,
34.497070,1.32000000E+2,
34.509277,1.13000000E+2,
34.521484,1.06000000E+2,
34.533691,1.14000000E+2,
34.54590,1.45000000E+2,
34.558105,9.50000000E+1,
34.570313,1.39000000E+2,
34.582520,1.16000000E+2,
34.594727,1.28000000E+2,
34.606934,1.28000000E+2,
34.619141,1.17000000E+2,
34.631348,1.21000000E+2,
34.643555,1.16000000E+2,
34.655762,1.17000000E+2,
34.667969,1.44000000E+2,
34.680176,1.03000000E+2,
34.692383,1.24000000E+2,
34.704590,1.19000000E+2,
34.71680,1.44000000E+2,
34.7290,1.16000000E+2,
34.741211,1.29000000E+2,
34.753418,1.21000000E+2,
34.765625,1.17000000E+2,
34.777832,1.29000000E+2,
34.790039,1.34000000E+2,
34.802246,1.03000000E+2,
34.814453,1.18000000E+2,
34.826660,1.09000000E+2,
34.838867,1.45000000E+2,
34.851074,1.21000000E+2,
34.863281,1.25000000E+2,
34.875488,1.26000000E+2,
34.88770,1.19000000E+2,
34.89990,1.15000000E+2,
34.912109,1.17000000E+2,
34.924316,1.03000000E+2,
34.936523,1.06000000E+2,
34.948730,1.31000000E+2,
34.960938,1.48000000E+2,
34.973145,1.22000000E+2,
34.985352,1.45000000E+2,
34.997559,1.11000000E+2,
35.009766,1.30000000E+2,
35.021973,1.19000000E+2,
35.034180,1.17000000E+2,
35.046387,1.20000000E+2,
35.058594,1.51000000E+2,
35.07080,1.16000000E+2,
35.083008,1.39000000E+2,
35.095215,1.26000000E+2,
35.107422,1.19000000E+2,
35.119629,1.15000000E+2,
35.131836,1.29000000E+2,
35.144043,1.21000000E+2,
35.156250,1.07000000E+2,
35.168457,1.08000000E+2,
35.180664,1.24000000E+2,
35.192871,1.09000000E+2,
35.205078,1.39000000E+2,
35.217285,1.14000000E+2,
35.229492,1.27000000E+2,
35.24170,1.17000000E+2,
35.253906,1.03000000E+2,
35.266113,1.15000000E+2,
35.278320,1.16000000E+2,
35.290527,1.29000000E+2,
35.302734,1.46000000E+2,
35.314941,1.33000000E+2,
35.327148,1.32000000E+2,
35.339355,1.25000000E+2,
35.351563,1.21000000E+2,
35.363770,1.20000000E+2,
35.375977,1.37000000E+2,
35.388184,1.26000000E+2,
35.400391,1.25000000E+2,
35.41260,1.15000000E+2,
35.42480,1.30000000E+2,
35.437012,1.25000000E+2,
35.449219,1.04000000E+2,
35.461426,1.21000000E+2,
35.473633,1.25000000E+2,
35.485840,1.06000000E+2,
35.498047,1.16000000E+2,
35.510254,1.27000000E+2,
35.522461,1.31000000E+2,
35.534668,1.01000000E+2,
35.546875,1.17000000E+2,
35.559082,1.28000000E+2,
35.571289,1.10000000E+2,
35.58350,1.14000000E+2,
35.59570,1.26000000E+2,
35.607910,1.32000000E+2,
35.620117,1.10000000E+2,
35.632324,1.11000000E+2,
35.644531,1.21000000E+2,
35.656738,1.27000000E+2,
35.668945,1.17000000E+2,
35.681152,1.23000000E+2,
35.693359,1.28000000E+2,
35.705566,1.27000000E+2,
35.717773,1.28000000E+2,
35.729980,1.10000000E+2,
35.742188,1.25000000E+2,
35.754395,1.10000000E+2,
35.76660,1.43000000E+2,
35.778809,1.16000000E+2,
35.791016,1.37000000E+2,
35.803223,1.09000000E+2,
35.815430,1.35000000E+2,
35.827637,1.32000000E+2,
35.839844,1.34000000E+2,
35.852051,1.29000000E+2,
35.864258,1.25000000E+2,
35.876465,1.11000000E+2,
35.888672,9.80000000E+1,
35.900879,1.37000000E+2,
35.913086,1.28000000E+2,
35.925293,1.16000000E+2,
35.93750,1.05000000E+2,
35.949707,1.05000000E+2,
35.961914,1.24000000E+2,
35.974121,1.28000000E+2,
35.986328,1.05000000E+2,
35.998535,1.29000000E+2,
36.010742,1.23000000E+2,
36.022949,1.24000000E+2,
36.035156,1.36000000E+2,
36.047363,1.49000000E+2,
36.059570,1.06000000E+2,
36.071777,1.29000000E+2,
36.083984,1.16000000E+2,
36.096191,1.12000000E+2,
36.10840,1.11000000E+2,
36.120605,1.16000000E+2,
36.132813,1.13000000E+2,
36.145020,1.25000000E+2,
36.157227,1.13000000E+2,
36.169434,1.03000000E+2,
36.181641,1.31000000E+2,
36.193848,1.08000000E+2,
36.206055,1.24000000E+2,
36.218262,1.08000000E+2,
36.230469,1.31000000E+2,
36.242676,1.10000000E+2,
36.254883,1.08000000E+2,
36.267090,9.70000000E+1,
36.27930,1.16000000E+2,
36.29150,1.30000000E+2,
36.303711,1.09000000E+2,
36.315918,1.19000000E+2,
36.328125,1.08000000E+2,
36.340332,1.18000000E+2,
36.352539,1.24000000E+2,
36.364746,1.10000000E+2,
36.376953,1.33000000E+2,
36.389160,1.15000000E+2,
36.401367,1.27000000E+2,
36.413574,1.23000000E+2,
36.425781,1.29000000E+2,
36.437988,1.31000000E+2,
36.45020,1.26000000E+2,
36.46240,1.17000000E+2,
36.474609,1.07000000E+2,
36.486816,1.28000000E+2,
36.499023,1.24000000E+2,
36.511230,1.00000000E+2,
36.523438,1.18000000E+2,
36.535645,1.04000000E+2,
36.547852,1.04000000E+2,
36.560059,1.25000000E+2,
36.572266,1.02000000E+2,
36.584473,1.20000000E+2,
36.596680,1.29000000E+2,
36.608887,9.20000000E+1,
36.621094,1.09000000E+2,
36.63330,1.11000000E+2,
36.645508,1.23000000E+2,
36.657715,1.23000000E+2,
36.669922,1.18000000E+2,
36.682129,1.21000000E+2,
36.694336,1.12000000E+2,
36.706543,1.16000000E+2,
36.718750,1.29000000E+2,
36.730957,1.16000000E+2,
36.743164,1.19000000E+2,
36.755371,1.07000000E+2,
36.767578,1.20000000E+2,
36.779785,1.09000000E+2,
36.791992,1.08000000E+2,
36.80420,1.17000000E+2,
36.816406,1.06000000E+2,
36.828613,1.18000000E+2,
36.840820,1.12000000E+2,
36.853027,1.09000000E+2,
36.865234,1.01000000E+2,
36.877441,1.32000000E+2,
36.889648,1.14000000E+2,
36.901855,1.25000000E+2,
36.914063,1.21000000E+2,
36.926270,1.09000000E+2,
36.938477,1.16000000E+2,
36.950684,1.03000000E+2,
36.962891,1.18000000E+2,
36.97510,1.08000000E+2,
36.98730,1.33000000E+2,
36.999512,1.18000000E+2,
37.011719,1.31000000E+2,
37.023926,1.27000000E+2,
37.036133,1.22000000E+2,
37.048340,1.15000000E+2,
37.060547,1.22000000E+2,
37.072754,1.06000000E+2,
37.084961,1.06000000E+2,
37.097168,1.14000000E+2,
37.109375,1.19000000E+2,
37.121582,1.26000000E+2,
37.133789,1.30000000E+2,
37.1460,1.07000000E+2,
37.15820,1.33000000E+2,
37.170410,1.07000000E+2,
37.182617,1.40000000E+2,
37.194824,1.07000000E+2,
37.207031,1.22000000E+2,
37.219238,1.09000000E+2,
37.231445,1.38000000E+2,
37.243652,1.20000000E+2,
37.255859,1.20000000E+2,
37.268066,1.12000000E+2,
37.280273,1.23000000E+2,
37.292480,9.90000000E+1,
37.304688,1.17000000E+2,
37.316895,1.15000000E+2,
37.32910,1.02000000E+2,
37.341309,1.15000000E+2,
37.353516,1.04000000E+2,
37.365723,1.30000000E+2,
37.377930,1.05000000E+2,
37.390137,1.17000000E+2,
37.402344,1.26000000E+2,
37.414551,1.33000000E+2,
37.426758,1.18000000E+2,
37.438965,1.15000000E+2,
37.451172,1.37000000E+2,
37.463379,1.16000000E+2,
37.475586,1.23000000E+2,
37.487793,1.10000000E+2,
37.50,1.14000000E+2,
37.512207,1.16000000E+2,
37.524414,1.13000000E+2,
37.536621,1.07000000E+2,
37.548828,1.28000000E+2,
37.561035,1.32000000E+2,
37.573242,1.06000000E+2,
37.585449,1.19000000E+2,
37.597656,1.11000000E+2,
37.609863,1.19000000E+2,
37.622070,1.11000000E+2,
37.634277,1.08000000E+2,
37.646484,1.13000000E+2,
37.658691,1.21000000E+2,
37.67090,1.22000000E+2,
37.683105,1.18000000E+2,
37.695313,1.16000000E+2,
37.707520,1.12000000E+2,
37.719727,1.25000000E+2,
37.731934,1.09000000E+2,
37.744141,1.24000000E+2,
37.756348,1.14000000E+2,
37.768555,1.12000000E+2,
37.780762,1.41000000E+2,
37.792969,1.17000000E+2,
37.805176,1.23000000E+2,
37.817383,1.29000000E+2,
37.829590,1.24000000E+2,
37.84180,1.18000000E+2,
37.8540,1.16000000E+2,
37.866211,1.31000000E+2,
37.878418,1.09000000E+2,
37.890625,1.30000000E+2,
37.902832,1.11000000E+2,
37.915039,1.25000000E+2,
37.927246,1.26000000E+2,
37.939453,1.13000000E+2,
37.951660,1.05000000E+2,
37.963867,1.08000000E+2,
37.976074,1.24000000E+2,
37.988281,9.80000000E+1,
38.000488,1.27000000E+2,
38.01270,9.10000000E+1,
38.02490,1.11000000E+2,
38.037109,1.13000000E+2,
38.049316,1.14000000E+2,
38.061523,1.01000000E+2,
38.073730,1.13000000E+2,
38.085938,1.11000000E+2,
38.098145,1.29000000E+2,
38.110352,1.04000000E+2,
38.122559,1.21000000E+2,
38.134766,1.31000000E+2,
38.146973,1.07000000E+2,
38.159180,1.12000000E+2,
38.171387,1.22000000E+2,
38.183594,1.14000000E+2,
38.19580,1.00000000E+2,
38.208008,1.18000000E+2,
38.220215,1.21000000E+2,
38.232422,1.17000000E+2,
38.244629,1.19000000E+2,
38.256836,1.10000000E+2,
38.269043,1.13000000E+2,
38.281250,1.14000000E+2,
38.293457,1.13000000E+2,
38.305664,1.22000000E+2,
38.317871,1.07000000E+2,
38.330078,9.60000000E+1,
38.342285,1.03000000E+2,
38.354492,1.24000000E+2,
38.36670,1.17000000E+2,
38.378906,1.09000000E+2,
38.391113,9.50000000E+1,
38.403320,1.22000000E+2,
38.415527,1.46000000E+2,
38.427734,1.09000000E+2,
38.439941,1.13000000E+2,
38.452148,1.23000000E+2,
38.464355,1.15000000E+2,
38.476563,1.10000000E+2,
38.488770,1.15000000E+2,
38.500977,1.08000000E+2,
38.513184,1.14000000E+2,
38.525391,1.16000000E+2,
38.53760,1.14000000E+2,
38.54980,1.25000000E+2,
38.562012,1.17000000E+2,
38.574219,1.09000000E+2,
38.586426,1.09000000E+2,
38.598633,1.21000000E+2,
38.610840,1.05000000E+2,
38.623047,9.90000000E+1,
38.635254,1.22000000E+2,
38.647461,1.22000000E+2,
38.659668,1.06000000E+2,
38.671875,1.32000000E+2,
38.684082,9.90000000E+1,
38.696289,8.70000000E+1,
38.70850,1.18000000E+2,
38.72070,1.24000000E+2,
38.732910,1.30000000E+2,
38.745117,1.17000000E+2,
38.757324,1.04000000E+2,
38.769531,1.26000000E+2,
38.781738,1.35000000E+2,
38.793945,1.22000000E+2,
38.806152,1.11000000E+2,
38.818359,9.30000000E+1,
38.830566,9.50000000E+1,
38.842773,1.25000000E+2,
38.854980,1.10000000E+2,
38.867188,1.23000000E+2,
38.879395,1.01000000E+2,
38.89160,1.08000000E+2,
38.903809,1.17000000E+2,
38.916016,1.15000000E+2,
38.928223,1.10000000E+2,
38.940430,1.28000000E+2,
38.952637,9.40000000E+1,
38.964844,1.07000000E+2,
38.977051,9.00000000E+1,
38.989258,8.90000000E+1,
39.001465,1.13000000E+2,
39.013672,1.20000000E+2,
39.025879,1.21000000E+2,
39.038086,1.00000000E+2,
39.050293,1.04000000E+2,
39.06250,1.08000000E+2,
39.074707,1.17000000E+2,
39.086914,1.27000000E+2,
39.099121,1.15000000E+2,
39.111328,1.15000000E+2,
39.123535,1.35000000E+2,
39.135742,1.05000000E+2,
39.147949,1.06000000E+2,
39.160156,9.40000000E+1,
39.172363,1.11000000E+2,
39.184570,1.16000000E+2,
39.196777,1.02000000E+2,
39.208984,1.04000000E+2,
39.221191,1.10000000E+2,
39.23340,9.40000000E+1,
39.245605,1.27000000E+2,
39.257813,1.01000000E+2,
39.270020,1.10000000E+2,
39.282227,1.12000000E+2,
39.294434,1.07000000E+2,
39.306641,1.16000000E+2,
39.318848,1.11000000E+2,
39.331055,1.10000000E+2,
39.343262,1.32000000E+2,
39.355469,1.14000000E+2,
39.367676,1.19000000E+2,
39.379883,1.16000000E+2,
39.392090,1.12000000E+2,
39.40430,9.90000000E+1,
39.41650,1.26000000E+2,
39.428711,1.05000000E+2,
39.440918,1.26000000E+2,
39.453125,1.25000000E+2,
39.465332,1.06000000E+2,
39.477539,1.14000000E+2,
39.489746,1.13000000E+2,
39.501953,1.18000000E+2,
39.514160,1.06000000E+2,
39.526367,1.14000000E+2,
39.538574,8.50000000E+1,
39.550781,1.09000000E+2,
39.562988,1.09000000E+2,
39.57520,1.08000000E+2,
39.58740,9.60000000E+1,
39.599609,1.06000000E+2,
39.611816,1.07000000E+2,
39.624023,1.03000000E+2,
39.636230,1.16000000E+2,
39.648438,9.90000000E+1,
39.660645,1.05000000E+2,
39.672852,1.01000000E+2,
39.685059,9.80000000E+1,
39.697266,1.04000000E+2,
39.709473,9.20000000E+1,
39.721680,1.10000000E+2,
39.733887,1.16000000E+2,
39.746094,8.50000000E+1,
39.75830,1.12000000E+2,
39.770508,9.60000000E+1,
39.782715,9.80000000E+1,
39.794922,1.29000000E+2,
39.807129,1.07000000E+2,
39.819336,9.90000000E+1,
39.831543,1.30000000E+2,
39.843750,1.14000000E+2,
39.855957,1.09000000E+2,
39.868164,1.19000000E+2,
39.880371,9.10000000E+1,
39.892578,9.90000000E+1,
39.904785,1.16000000E+2,
39.916992,1.00000000E+2,
39.92920,1.12000000E+2,
39.941406,9.80000000E+1,
39.953613,1.22000000E+2,
39.965820,1.09000000E+2,
39.978027,9.50000000E+1,
39.990234,1.12000000E+2,
40.002441,8.90000000E+1,
40.014648,1.17000000E+2,
40.026855,1.12000000E+2,
40.039063,7.60000000E+1,
40.051270,9.20000000E+1,
40.063477,9.80000000E+1,
40.075684,1.17000000E+2,
40.087891,1.04000000E+2,
40.10010,9.90000000E+1,
40.11230,1.12000000E+2,
40.124512,1.29000000E+2,
40.136719,1.08000000E+2,
40.148926,1.04000000E+2,
40.161133,9.50000000E+1,
40.173340,1.01000000E+2,
40.185547,9.60000000E+1,
40.197754,1.00000000E+2,
40.209961,1.28000000E+2,
40.222168,1.07000000E+2,
40.234375,9.10000000E+1,
40.246582,1.05000000E+2,
40.258789,1.22000000E+2,
40.2710,9.90000000E+1,
40.28320,1.03000000E+2,
40.295410,1.17000000E+2,
40.307617,1.00000000E+2,
40.319824,9.40000000E+1,
40.332031,9.70000000E+1,
40.344238,1.04000000E+2,
40.356445,1.06000000E+2,
40.368652,1.08000000E+2,
40.380859,1.10000000E+2,
40.393066,9.80000000E+1,
40.405273,1.05000000E+2,
40.417480,1.09000000E+2,
40.429688,1.27000000E+2,
40.441895,1.00000000E+2,
40.45410,1.15000000E+2,
40.466309,9.50000000E+1,
40.478516,9.60000000E+1,
40.490723,1.29000000E+2,
40.502930,9.60000000E+1,
40.515137,9.20000000E+1,
40.527344,1.12000000E+2,
40.539551,8.40000000E+1,
40.551758,1.20000000E+2,
40.563965,1.04000000E+2,
40.576172,1.10000000E+2,
40.588379,1.05000000E+2,
40.600586,9.90000000E+1,
40.612793,8.90000000E+1,
40.6250,1.14000000E+2,
40.637207,1.23000000E+2,
40.649414,1.17000000E+2,
40.661621,1.03000000E+2,
40.673828,1.08000000E+2,
40.686035,1.06000000E+2,
40.698242,1.18000000E+2,
40.710449,1.11000000E+2,
40.722656,1.11000000E+2,
40.734863,9.40000000E+1,
40.747070,1.00000000E+2,
40.759277,1.04000000E+2,
40.771484,1.06000000E+2,
40.783691,1.06000000E+2,
40.79590,1.09000000E+2,
40.808105,9.60000000E+1,
40.820313,1.10000000E+2,
40.832520,9.90000000E+1,
40.844727,1.17000000E+2,
40.856934,1.11000000E+2,
40.869141,1.22000000E+2,
40.881348,8.90000000E+1,
40.893555,9.70000000E+1,
40.905762,1.05000000E+2,
40.917969,1.00000000E+2,
40.930176,1.14000000E+2,
40.942383,8.00000000E+1,
40.954590,9.70000000E+1,
40.96680,9.60000000E+1,
40.9790,1.12000000E+2,
40.991211,1.04000000E+2,
41.003418,9.90000000E+1,
41.015625,8.90000000E+1,
41.027832,1.22000000E+2,
41.040039,1.14000000E+2,
41.052246,8.00000000E+1,
41.064453,1.08000000E+2,
41.076660,8.70000000E+1,
41.088867,1.01000000E+2,
41.101074,1.11000000E+2,
41.113281,1.17000000E+2,
41.125488,1.29000000E+2,
41.13770,1.08000000E+2,
41.14990,1.24000000E+2,
41.162109,1.00000000E+2,
41.174316,9.50000000E+1,
41.186523,9.60000000E+1,
41.198730,1.12000000E+2,
41.210938,9.20000000E+1,
41.223145,1.24000000E+2,
41.235352,1.03000000E+2,
41.247559,1.11000000E+2,
41.259766,1.09000000E+2,
41.271973,1.21000000E+2,
41.284180,9.60000000E+1,
41.296387,1.09000000E+2,
41.308594,9.20000000E+1,
41.32080,1.01000000E+2,
41.333008,1.15000000E+2,
41.345215,1.19000000E+2,
41.357422,9.00000000E+1,
41.369629,1.03000000E+2,
41.381836,9.70000000E+1,
41.394043,9.70000000E+1,
41.406250,8.60000000E+1,
41.418457,9.80000000E+1,
41.430664,1.14000000E+2,
41.442871,1.17000000E+2,
41.455078,9.60000000E+1,
41.467285,8.80000000E+1,
41.479492,9.80000000E+1,
41.49170,1.05000000E+2,
41.503906,9.70000000E+1,
41.516113,1.27000000E+2,
41.528320,1.01000000E+2,
41.540527,1.08000000E+2,
41.552734,9.90000000E+1,
41.564941,1.00000000E+2,
41.577148,9.60000000E+1,
41.589355,1.26000000E+2,
41.601563,9.70000000E+1,
41.613770,1.08000000E+2,
41.625977,1.13000000E+2,
41.638184,1.02000000E+2,
41.650391,1.01000000E+2,
41.66260,1.02000000E+2,
41.67480,9.70000000E+1,
41.687012,9.80000000E+1,
41.699219,1.12000000E+2,
41.711426,1.04000000E+2,
41.723633,1.00000000E+2,
41.735840,9.20000000E+1,
41.748047,9.30000000E+1,
41.760254,1.11000000E+2,
41.772461,8.80000000E+1,
41.784668,9.50000000E+1,
41.796875,1.06000000E+2,
41.809082,1.05000000E+2,
41.821289,1.06000000E+2,
41.83350,9.90000000E+1,
41.84570,1.10000000E+2,
41.857910,9.70000000E+1,
41.870117,8.60000000E+1,
41.882324,1.04000000E+2,
41.894531,1.07000000E+2,
41.906738,9.50000000E+1,
41.918945,1.18000000E+2,
41.931152,9.20000000E+1,
41.943359,9.80000000E+1,
41.955566,1.15000000E+2,
41.967773,9.90000000E+1,
41.979980,1.08000000E+2,
41.992188,9.00000000E+1,
42.004395,1.00000000E+2,
42.01660,9.40000000E+1,
42.028809,1.08000000E+2,
42.041016,9.30000000E+1,
42.053223,9.40000000E+1,
42.065430,1.07000000E+2,
42.077637,1.04000000E+2,
42.089844,1.00000000E+2,
42.102051,9.90000000E+1,
42.114258,1.01000000E+2,
42.126465,1.08000000E+2,
42.138672,9.00000000E+1,
42.150879,1.11000000E+2,
42.163086,9.40000000E+1,
42.175293,1.07000000E+2,
42.18750,9.80000000E+1,
42.199707,1.24000000E+2,
42.211914,1.06000000E+2,
42.224121,9.20000000E+1,
42.236328,1.22000000E+2,
42.248535,1.04000000E+2,
42.260742,1.13000000E+2,
42.272949,1.15000000E+2,
42.285156,9.80000000E+1,
42.297363,1.03000000E+2,
42.309570,1.00000000E+2,
42.321777,9.60000000E+1,
42.333984,1.03000000E+2,
42.346191,1.07000000E+2,
42.35840,8.80000000E+1,
42.370605,1.07000000E+2,
42.382813,1.08000000E+2,
42.395020,1.14000000E+2,
42.407227,1.22000000E+2,
42.419434,9.00000000E+1,
42.431641,8.90000000E+1,
42.443848,9.90000000E+1,
42.456055,1.10000000E+2,
42.468262,1.15000000E+2,
42.480469,1.10000000E+2,
42.492676,1.00000000E+2,
42.504883,8.10000000E+1,
42.517090,1.18000000E+2,
42.52930,1.01000000E+2,
42.54150,1.00000000E+2,
42.553711,1.15000000E+2,
42.565918,1.01000000E+2,
42.578125,9.80000000E+1,
42.590332,1.28000000E+2,
42.602539,1.02000000E+2,
42.614746,1.21000000E+2,
42.626953,8.30000000E+1,
42.639160,9.70000000E+1,
42.651367,1.08000000E+2,
42.663574,1.13000000E+2,
42.675781,9.90000000E+1,
42.687988,8.70000000E+1,
42.70020,1.07000000E+2,
42.71240,1.17000000E+2,
42.724609,8.90000000E+1,
42.736816,9.00000000E+1,
42.749023,1.06000000E+2,
42.761230,9.50000000E+1,
42.773438,1.00000000E+2,
42.785645,1.05000000E+2,
42.797852,1.11000000E+2,
42.810059,1.05000000E+2,
42.822266,9.80000000E+1,
42.834473,1.06000000E+2,
42.846680,1.00000000E+2,
42.858887,1.15000000E+2,
42.871094,1.06000000E+2,
42.88330,1.01000000E+2,
42.895508,1.05000000E+2,
42.907715,1.09000000E+2,
42.919922,9.70000000E+1,
42.932129,9.50000000E+1,
42.944336,9.10000000E+1,
42.956543,9.90000000E+1,
42.968750,8.10000000E+1,
42.980957,8.50000000E+1,
42.993164,7.80000000E+1,
43.005371,9.40000000E+1,
43.017578,1.15000000E+2,
43.029785,1.06000000E+2,
43.041992,9.90000000E+1,
43.05420,1.03000000E+2,
43.066406,1.05000000E+2,
43.078613,1.11000000E+2,
43.090820,1.08000000E+2,
43.103027,9.70000000E+1,
43.115234,1.09000000E+2,
43.127441,1.10000000E+2,
43.139648,9.40000000E+1,
43.151855,1.18000000E+2,
43.164063,9.70000000E+1,
43.176270,9.70000000E+1,
43.188477,1.00000000E+2,
43.200684,1.10000000E+2,
43.212891,1.06000000E+2,
43.22510,9.20000000E+1,
43.23730,1.07000000E+2,
43.249512,8.70000000E+1,
43.261719,1.14000000E+2,
43.273926,9.50000000E+1,
43.286133,1.00000000E+2,
43.298340,1.22000000E+2,
43.310547,9.20000000E+1,
43.322754,1.01000000E+2,
43.334961,1.01000000E+2,
43.347168,1.09000000E+2,
43.359375,9.90000000E+1,
43.371582,9.80000000E+1,
43.383789,1.12000000E+2,
43.3960,1.08000000E+2,
43.40820,1.08000000E+2,
43.420410,9.50000000E+1,
43.432617,9.70000000E+1,
43.444824,1.04000000E+2,
43.457031,7.90000000E+1,
43.469238,9.40000000E+1,
43.481445,9.40000000E+1,
43.493652,9.70000000E+1,
43.505859,9.00000000E+1,
43.518066,1.14000000E+2,
43.530273,9.40000000E+1,
43.542480,1.04000000E+2,
43.554688,1.16000000E+2,
43.566895,1.03000000E+2,
43.57910,9.90000000E+1,
43.591309,1.14000000E+2,
43.603516,8.90000000E+1,
43.615723,1.03000000E+2,
43.627930,1.05000000E+2,
43.640137,9.30000000E+1,
43.652344,1.04000000E+2,
43.664551,1.02000000E+2,
43.676758,1.02000000E+2,
43.688965,1.04000000E+2,
43.701172,1.08000000E+2,
43.713379,9.00000000E+1,
43.725586,1.18000000E+2,
43.737793,1.18000000E+2,
43.750,9.90000000E+1,
43.762207,8.70000000E+1,
43.774414,1.15000000E+2,
43.786621,1.15000000E+2,
43.798828,8.90000000E+1,
43.811035,1.15000000E+2,
43.823242,1.05000000E+2,
43.835449,1.03000000E+2,
43.847656,9.90000000E+1,
43.859863,1.15000000E+2,
43.872070,9.00000000E+1,
43.884277,9.70000000E+1,
43.896484,1.27000000E+2,
43.908691,1.02000000E+2,
43.92090,8.70000000E+1,
43.933105,1.03000000E+2,
43.945313,1.17000000E+2,
43.957520,9.40000000E+1,
43.969727,1.07000000E+2,
43.981934,1.00000000E+2,
43.994141,1.22000000E+2,
44.006348,1.04000000E+2,
44.018555,1.00000000E+2,
44.030762,8.40000000E+1,
44.042969,1.20000000E+2,
44.055176,9.40000000E+1,
44.067383,1.14000000E+2,
44.079590,1.07000000E+2,
44.09180,1.10000000E+2,
44.1040,8.50000000E+1,
44.116211,9.40000000E+1,
44.128418,1.07000000E+2,
44.140625,8.90000000E+1,
44.152832,7.90000000E+1,
44.165039,1.08000000E+2,
44.177246,1.21000000E+2,
44.189453,1.05000000E+2,
44.201660,8.80000000E+1,
44.213867,9.90000000E+1,
44.226074,1.05000000E+2,
44.238281,9.10000000E+1,
44.250488,1.04000000E+2,
44.26270,9.80000000E+1,
44.27490,1.11000000E+2,
44.287109,1.07000000E+2,
44.299316,1.03000000E+2,
44.311523,8.50000000E+1,
44.323730,8.30000000E+1,
44.335938,9.30000000E+1,
44.348145,9.50000000E+1,
44.360352,1.09000000E+2,
44.372559,1.01000000E+2,
44.384766,9.60000000E+1,
44.396973,9.40000000E+1,
44.409180,8.40000000E+1,
44.421387,7.10000000E+1,
44.433594,1.01000000E+2,
44.44580,8.80000000E+1,
44.458008,1.00000000E+2,
44.470215,8.60000000E+1,
44.482422,9.50000000E+1,
44.494629,9.20000000E+1,
44.506836,1.05000000E+2,
